Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,count_dot,count_www,count_per,count_ques,count_hyphen,count_equal,Label
whatsappjoingrup.zyns.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,1
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
3965207478e6a58f7c87af5d49a0c165.webredirect.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,1,2,1
3965207478e6a58f7c87af5d49a0c165.webredirect.org,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
unescoghana.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
unescoghana.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
faceb0ok-securitty-dept.com,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
paypalverifycentral.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,1
paypalverifycentral.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
microsft-suppoting.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
lowmanids.buzz,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
lowmanids.buzz,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
denser-recognition.000webhostapp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,1,0,1
denser-recognition.000webhostapp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,5,0,0,1,4,0,1
denser-recognition.000webhostapp.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
groupwhatsapp-bokep.viewdns.net,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,1
pegionshamza.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1
groupwhatsapp-bokep.viewdns.net,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
touchgoldracing.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,0,1
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1,0,0,1,0,1
pegionshamza.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
equinnoschcap.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
jlgraphic.fr,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,2,7,1
jlgraphic.fr,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
u718633rwt.ha004.t.justns.ru,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1
microsoft-adminer.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
aurapropaganda.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,1,0,1
maximizedwebsites.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,0,0,1,0,1
heeressport.at,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1,4,1,0,1,0,2,1
heeressport.at,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,0,0,0,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
xfile-document2020.misconfused.org,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
xfile-document2020.misconfused.org,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
acct-scsouthmountain-inv.org,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
acct-scsouthmountain-inv.org,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
yourecofamily.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
yourecofamily.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,3,1
serviceenligneverificationbp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
serviceenligneverificationbp.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
venturegroupit.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,1,0,1,1
acct-piedmontcancerinstitute-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
acct-piedmontcancerinstitute-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
live-microsoft.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,0,0,0,0,1
u708953pu8.ha004.t.justns.ru,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,1
104.168.211.161,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,1
104.168.211.161,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
online-microsofts.dns.navy,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
zonsa.biz,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
zonsa.biz,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
whatsappnew.ooguy.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
anniephan.us,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
anniephan.us,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
pennysolvers.co.uk,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,1,1,1,1,1
pennysolvers.co.uk,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,1,1,0,1,1
pennysolvers.co.uk,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,1,1,0,1,1
pennysolvers.co.uk,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,1,1,1,1,1
pennysolvers.co.uk,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,1,1,0,1,1
momos-ambachtelijkeijs.nl,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0,1,8,1,0,0,1,0,1
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,5,0,0,0,1,0,1
xn--fhrerscheinmpuhaben-59b.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,5,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
luckypetshouse.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
luckypetshouse.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,3,0,0,1,5,1,1
standbyyoucoaching.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,2,0,1
standbyyoucoaching.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,2,0,1
sparkpassedecom.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
sparkpassedecom.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
eischool.com.ng,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
krutiznaspb.ru,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
registrobnwebplataforma.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
registrobnwebplataforma.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
kalayekhabeyas.ir,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
kalayekhabeyas.ir,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
dataavenue.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,0,1
1drvcloud.dnsabr.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1
1drvcloud.dnsabr.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,1,0,0,1
plattformno1.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,1,0,0,1
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,1,0,0,1
venturegroupit.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,1,0,1,1
billing.secure-verify-account.cc,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
billing.secure-verify-account.cc,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
pogodaanuluj.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
theclosetministry.com,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1,3,1,0,0,1,0,1
contact-ee.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
contact-ee.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
mediolanum-web.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
surveygizmo.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,0,0,2,0,1
qwmj.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
ekhobrand.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,1,3,1
scolopendrine-harpo.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
ctcjp.tk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
latamtest.cingodesarrollos.com.ar,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,1
betasusgir17.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
koetsu.cn,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,1,1,1,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,1,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
aurapropaganda.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
venturegroupit.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
cococola.org,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,0,0,0,1
optus.verification.online-australia.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
promohinotruck.com,0,1,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,1,2,1,1
aurapropaganda.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,0,1
amex-usa.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
outlook-renew.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
outlook-renew.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
printerparts.co.ke,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
speedy.com.pk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,1,1,0,1
pay.pwbook.ir,0,0,0,5,0,0,0,0,0,0,1,1,1,1,1,1,1,3,0,0,0,0,0,1
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
kaizenpak.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,7,0,0,0,0,0,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
marhenoschcap.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,3,1
flightattendantessentials.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
flightattendantessentials.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
kbagro.co.th,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
kbagro.co.th,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
adsucal.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
adsucal.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
mnotify.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,1
locksmail.com,0,0,1,6,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
locksmail.com,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,1,0,3,1
2lyk-chort.thess.sch.gr,0,0,1,9,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,0,2,0,1
bitckins.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,1
rakuten.co.jp.bchykq.ph,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,0,0,0,0,1
secure.runescape.rs-p.xyz,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,1,1,1,1
secure.runescape.rs-p.xyz,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,1,1,1,1
secure.runescape.rs-p.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,0,1,1,1
secure.runescape.com-rsgames.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,0,1,1,1
secure.runescape.com-rsgames.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,0,1,1,1
secure.runescape.com-rsgames.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,0,1,1,1
secure.runescape.rs-p.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
bank-sec.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
betasusgirmek1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
betasusgirmek1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
jppost-na.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
jppost-so.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
playarprint.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,6,1
paccaz.org,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
makemoneymonkey8888.xyz,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,1,1,3,1
makemoneymonkey8888.xyz,0,0,1,6,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
m7po.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
promo-twitter.info,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,3,0,0,0,1,1,1
secure.runescape.com-rsgames.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
secure.runescape.com-rsgames.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
venturegroupit.com,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,4,0,0,1,0,1,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,0,1,1,1
kaizenpak.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
m7po.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
eischool.com.ng,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
deryw.club,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
bank-sec.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
educacion.rionegro.gov.ar,0,0,1,8,0,0,0,0,0,1,1,0,1,1,1,1,1,3,0,0,0,1,0,1
box5674.temp.domains,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
bebegimlebuyuyorum.blog,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,2,1,2,1
aurapropaganda.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
ltaucard.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
locksmail.com,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,1,0,3,1
locksmail.com,0,0,1,6,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
locksmail.com,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,1,0,3,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,0,0,1,0,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,0,0,1,0,1,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,1,1
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
haywardtransportationllc.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
donslan.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,3,1
staging.theelegantyou.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,3,0,1
haywardtransportationllc.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
mnotify.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,1
mnotify.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1
bebegimlebuyuyorum.blog,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,2,1,2,1
beachbitchapparel.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
cogimodule.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,0,1,0,1,1,1,1,1,1,4,0,0,1,2,1,1
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,0,1,0,1,1,1,1,1,1,4,0,0,1,2,1,1
