Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,count_dot,count_www,count_per,count_ques,count_hyphen,count_equal,Label
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,4,0,0
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
weheartit.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,5,0,0
extroloil.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,1,0,1
weheartit.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,3,0,0
semanagarantidamesdasmaes.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,10,2,1
worldoftanks.ru,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0
depozit-jucarii.ro,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,0,1
wpengine.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,6,0,0
inversionesmalulo.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,2,0,1
wpengine.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,9,0,0
hsgdertnew.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
wpengine.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,10,0,0
assine.jcdigital.com.br,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1
wpengine.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,7,0,0
autismtts.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
wpengine.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,9,0,0
madhuramstores.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
nhs.uk,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,0,0,0
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
nhs.uk,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,0,0,0
halfmoonsmast.jrcasey.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,1
nhs.uk,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,0,0,0
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,0,0,1,0,1
nhs.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,5,0,0
verifikasi-pemblokiran762.webnode.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
nhs.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,4,0,0
betzq.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
nhs.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,1,0,1,0
lakeviewinnvermont.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,1,0,1,0
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1,3,0,0,0,0,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,1,0,1,0
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1,3,0,0,0,0,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0
sempreaberto.com.br,0,0,1,5,0,0,0,0,0,1,1,0,1,1,1,1,1,3,0,0,0,1,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0
alpha-mail-server2.ddns.info,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,3,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0
sparkpassedecom.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0
view.fdlheatpumps.co.uk,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4,0,0,1,0,2,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0
shafeimall024.top,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,0
shafeimall024.top,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,4,0,0,0,0,0,0
amsder.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0
chuckstransport.com,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0
rvalzieikar.cloudaccess.host,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0
signplus.lk,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,1,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xossip.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0
dhlaexpdeliver.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
xvideo-jp.com,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,15,0,1,0,0
chat-whatsapp4.xxuz.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,1
xvideo-jp.com,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,15,0,1,0,0
zahletechpark.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,0,0,1,0,1
xvideo-jp.com,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,15,0,1,0,0
c1781279.ferozo.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,9,0,0
assine.jcdigital.com.br,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1
yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,7,0,0
mail.tik.info.pl,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,1,0,1
yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,9,0,0
mail.tik.info.pl,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,9,0,0
pinnerx.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0
pinnerx.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
autismtts.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,9,0,0
autismtts.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,10,0,0
espaceclientv1.fr,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,9,0,0
espaceclientv1.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,9,0,0
c1781279.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
sucursalvirtualpersonas.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0
mail.tik.info.pl,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,1,0,1
9gag.tv,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,0,11,0,0
brambles-uk.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,6,0,0
brambles-uk.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,7,0,0
rangeeladecorator.in,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,1,1
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,6,0,0
mensajeriagestionar.com.ar,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1,1,5,0,0,1,1,0,1
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,6,0,0
shafeimall025.top,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
akhbarelyom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,2,0
scancity.am,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,0,0,1,0,1
akhbarelyom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,2,0
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,3,1
akhbarelyom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,2,0
shopbundlebee.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
akhbarelyom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,2,0
palmconstructions.com,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,1
akhbarelyom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,2,0
bussfor.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,2,1
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,12,0,0,0,0
mail.tik.info.pl,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
aljazeera.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,4,1,0
mail.tik.info.pl,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,1,0,1
aljazeera.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,4,1,0
tik.stronnet.pl,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,0,1
aljazeera.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,4,1,0
tik.stronnet.pl,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,0,1
aljazeera.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,4,1,0
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,3,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,2,1,2,1,0
americanas.app.semanadasofertas.shop,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,8,1,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,1,2,1,0
estarjuntosemestarpertoo0.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,1,2,1,0
americamega.net,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,1,2,1,0
seacentre.lumonatalabs.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,8,0,0,0,0,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,1,2,1,0
mail.tik.info.pl,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,1,2,1,0
wkrprime.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,2,1,2,1,0
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,1,2,1,0
advonationusa.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,3,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,2,2,0
advonationusa.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,3,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,2,2,0
mynewsingle.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,2,2,2,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,2,2,0
soa.foolisheart.net,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,1,1,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,3,2,0
tshirt-factory.eu,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,4,1,0,0,2,1,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,2,2,0
cartoworld.co.ke,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1
allrecipes.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,2,2,0
saldao-de-mes-das-maes.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,5,1,18,2,1
allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,3,1,0
americanascrediario.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1
allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,2,1,0
brsul.tk,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
anandtech.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,10,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,8,0,0
quarentena-magazine.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,4,1,16,2,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,10,0,0
ip-132-148-145-99.ip.secureserver.net,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,1,4,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,10,0,0
yddgh.aiquna.com.cn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,8,0,0
icmerano2.it,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,10,0,0
jenniferzima323.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,9,0,0
mevida.se,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,9,0,0
mevida.se,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,10,0,0
fb-recovery-10000076859-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,9,0,0
fb-recovery-10000076860-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,8,0,0
fb-recovery-10000076904-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,10,0,0
fb-recovery-10000076902-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,7,0,0
inlineglass.com.au,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,8,0,0
mijn-sns-online-verificatie.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,0,3,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,7,0,0
mobile.bradesco.servicefinanceiro.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,10,0,0
central-de-vendas.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,11,2,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
microsoft-renew.ddns.net,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
00pichs.uk.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
cracksbot.com,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
ezleadcapture.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,4,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
cracksbot.com,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
four-this.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
seyllarabi.temp.swtest.ru,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,1,0,1,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
icmerano2.it,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,1,1,1,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
lz5.1ee.myftpupload.com,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,3,0,0,0,0,0,1
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,20,0,0,0,0
academymediaworks.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,18,0,0,0,0
textileben.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
babal.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,18,0,0,0,0
secaire.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2,1,0,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,18,0,0,0,0
ezleadcapture.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,3,1
babal.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,20,0,0,0,0
top1.video,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,6,0,0
surveygizmo.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,1,0,0,2,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,7,0,0
yahooimail.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,8,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,7,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,7,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,2,0,1
bdnews24.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,1,0
sentriqoitsolutions.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
bdnews24.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,1,0
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,6,0,0
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,8,0,0
jycs01.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,9,0,0
tachegandodiasdasmae.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,12,2,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,2,3,0
lindadiasdasmae.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,12,2,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,2,3,0
plasticosferplast.com,0,0,1,6,0,0,1,0,0,0,1,1,0,0,1,0,1,2,1,0,0,2,0,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,2,3,0
unimategraphite.com,0,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,1,12,0,0,6,0,18,1
